./tes# ./testIf GET InternetGatewayDevice.
out0 0 --> parameter = InternetGatewayDevice.ManagementServer.URL | value = http://10.64.16.14:9034/TR069ACS
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.EnabledForInternet | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.WANAccessType | value = DSL
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.Layer1UpstreamMaxBitRate | value = 1025024
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.Layer1DownstreamMaxBitRate | value = 24147968
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.PhysicalLinkStatus | value = Up
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalBytesSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalBytesReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.MaxMTUSize | value = 1500
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionStatus | value = Connected
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionTrigger | value = AlwaysOn
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ConnectionType | value = IP_Bridged
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Name | value = IPTV_8_36
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.NATEnabled | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.AddressingType | value = DHCP
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.ExternalIPAddress | value = 0.0.0.0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.SubnetMask | value = 0.0.0.0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DefaultGateway | value = 0.0.0.0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DNSOverrideAllowed | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.DNSServers | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_TELECOMITALIA_IT_NATService | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.X_TELECOMITALIA_IT_NATPersistanceTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetBytesSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetBytesReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetErrorsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetDiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetDiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetUnicastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetUnicastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetMulticastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetMulticastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetBroadcastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetBroadcastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.Stats.EthernetUnknownProtoPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnection.1.IGMPForwardingEnable | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.LinkType | value = EoA
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.DestinationAddress | value = 8/36
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.ATMEncapsulation | value = LLC
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.ATMQoS | value = UBR
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.X_TELECOMITALIA_IT_LANIfMappingEnable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.ATMPeakCellRate | value = 5000
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANDSLLinkConfig.ATMMaximumBurstSize | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANIPConnectionNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2.WANPPPConnectionNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.ConnectionStatus | value = Connected
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.ConnectionType | value = IP_Routed
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Name | value = User Session
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Uptime | value = 329
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.LastConnectionError | value = ERROR_NONE
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.NATEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Username | value = client2u@authsagem
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Password | value = client2u
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.ExternalIPAddress | value = 10.64.2.223
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.MaxMRUSize | value = 1492
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.DNSOverrideAllowed | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.DNSEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.DNSServers | value = 151.99.125.1,151.99.0.100
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.ConnectionTrigger | value = AlwaysOn
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.IdleDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMappingNumberOfEntries | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.PortMappingEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.PortMappingLeaseDuration | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.RemoteHost | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.ExternalPort | value = TCP:2611-2612,6667;UDP:6500,27900
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.InternalPort | value = TCP:2611-2612,6667;UDP:6500,27900
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.PortMappingProtocol | value = ALL
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.InternalClient | value = 192.168.1.2
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.PortMappingDescription | value = Black and White
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PortMapping.1.X_TELECOMITALIA_IT_HostMACAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetBytesSent | value = 6026
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetBytesReceived | value = 5272
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetPacketsSent | value = 85
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetPacketsReceived | value = 80
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetErrorsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetDiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetDiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetUnicastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetUnicastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetMulticastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetMulticastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetBroadcastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetBroadcastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.Stats.EthernetUnknownProtoPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.IGMPForwardingEnable | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_ReconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_WINS | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PPPLCPEcho | value = 120
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.PPPLCPEchoRetry | value = 4
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATService | value = Generic
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATExternalIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATStartIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATEndIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATPersistanceTime | value = 300
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_NATExcludedInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.X_TELECOMITALIA_IT_IdleMngDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.3.CurrentMRUSize | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.ConnectionStatus | value = Disconnected
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.ConnectionType | value = PPPoE_Bridged
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Name | value = Bridged
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Uptime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.LastConnectionError | value = ERROR_UNKNOWN
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.NATEnabled | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Username | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Password | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.ExternalIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.MaxMRUSize | value = 1492
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.DNSOverrideAllowed | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.DNSEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.DNSServers | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.ConnectionTrigger | value = AlwaysOn
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.IdleDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.PortMappingNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetBytesSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetBytesReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetErrorsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetDiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetDiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetUnicastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetUnicastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetMulticastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetMulticastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetBroadcastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetBroadcastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.Stats.EthernetUnknownProtoPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.IGMPForwardingEnable | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_ReconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_WINS | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.PPPLCPEcho | value = 120
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.PPPLCPEchoRetry | value = 4
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATService | value = Data
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATExternalIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATStartIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATEndIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATPersistanceTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_NATExcludedInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.X_TELECOMITALIA_IT_IdleMngDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.2.CurrentMRUSize | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionStatus | value = Connected
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionType | value = IP_Routed
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Name | value = Telecom Italia
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Uptime | value = 330
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.LastConnectionError | value = ERROR_NONE
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.NATEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Username | value = LK09149DP290019-00194B@23582.alicebiz.mgmt
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Password | value = alicenewag
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ExternalIPAddress | value = 10.64.2.207
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.MaxMRUSize | value = 1492
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSOverrideAllowed | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSEnabled | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.DNSServers | value = 151.99.0.100,151.99.125.1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.ConnectionTrigger | value = AlwaysOn
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.IdleDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PortMappingNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetBytesSent | value = 10898
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetBytesReceived | value = 9176
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetPacketsSent | value = 84
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetPacketsReceived | value = 81
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetErrorsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetErrorsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetDiscardPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetDiscardPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetUnicastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetUnicastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetMulticastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetMulticastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetBroadcastPacketsSent | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetBroadcastPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.Stats.EthernetUnknownProtoPacketsReceived | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.IGMPForwardingEnable | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_ReconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_WINS | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPLCPEcho | value = 150
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.PPPLCPEchoRetry | value = 4
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATService | value = Service_mgmt
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATExternalIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATStartIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATEndIPAddress | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATPersistanceTime | value = 5400
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_NATExcludedInternalIPAddresses | value = 
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.X_TELECOMITALIA_IT_IdleMngDisconnectTime | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnection.1.CurrentMRUSize | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.LinkType | value = EoA
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.DestinationAddress | value = 8/35
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.ATMEncapsulation | value = LLC
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.ATMQoS | value = UBR
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.X_TELECOMITALIA_IT_LANIfMappingEnable | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.ATMPeakCellRate | value = 5000
